heat_risk,flood_risk,storm_risk,elevation,temperature_trend,green_cover_ratio,climate_score
39.40849862000127,78.8111754679548,35.83928569021183,350.17394443328476,1.182367606356025,47.025115011713986,82.37381743201476
69.68917132654865,67.8251442566787,37.0614840567701,379.4340672089748,0.3418068255029831,39.06432182649644,79.85595542045938
43.378330706705825,15.413468952000127,29.77135006265633,52.89826013639948,1.7980547655473027,17.76736520400859,77.18905823782403
59.00510158833581,66.62680777838149,47.3173862513402,253.06992634732217,0.17481978186861094,5.051867339011968,75.4517820174216
61.00327095074597,53.483057387411684,68.7930896011337,407.3125280129586,2.188472057181381,46.64328191690915,71.55981783410289
33.86408416441453,16.538027659742262,20.114628350473463,468.08152077549823,0.4327660698719289,59.18640292511015,100.0
92.7188470823419,46.664051322292515,75.0824779065081,256.758933370885,0.40554850899214,49.54522161683497,67.1866957042858
78.1349617520836,48.775702970403756,56.68157403111722,475.1396118057035,0.5216135151246029,30.311363998613842,77.96413767317704
90.46242061731418,23.26196321306206,66.74549095100227,267.8444852280149,2.40463926038096,54.70719937695086,69.11529408247448
87.11205128207366,85.65585176002259,46.714301947250874,197.09524729995397,1.7636064646092304,27.54162202150925,49.890361697867796
64.84249841083138,77.99802971845295,63.46375260680476,424.10156427644773,2.023291685112728,33.871374633390715,64.49320841081435
89.14056762673376,63.521786986328664,6.215029800460041,246.49135522904453,1.0543239657586072,31.242137206762578,68.54856301805253
26.636937653893963,46.98364488004857,66.37853185846514,235.9512552822615,0.9071505460118933,29.61931299660387,79.8147893866574
34.69871468143589,42.941243326760684,8.010414431402488,245.15624470491414,0.6627616162796078,47.63549231116482,94.27482269462939
23.392046668290355,62.07787737207633,71.74350322721469,423.39250093487266,1.2535552679497814,33.97228989982206,78.1874462757386
44.399774807244825,53.634549552552436,79.39720604289825,415.97077084402605,1.4243889604820044,22.419441711386884,74.87028386311421
49.15079672671115,14.98184847055085,27.055059663258337,201.7599962201056,1.616259624766613,19.19869922121631,86.90059463039807
40.35117738304219,51.000211901626535,20.773891721434524,166.64992993526252,0.7170844095968668,7.0761024332088365,76.90626962125697
82.1553131863947,74.51228937862716,62.40225228935305,245.96401201956465,2.3767697941671777,37.07573390356753,49.85879499348871
46.756499502019196,46.73919020775664,23.976975569018993,286.3862548685545,0.507420395697126,17.647877847056883,80.53521440327188
41.07008822655356,14.156526204341473,69.91717873791526,119.16860531399848,2.4175676194393896,13.14736571090107,78.01509008518772
60.70220623686863,72.90225595072265,12.713194411810754,396.9775423577953,0.1356546940180091,40.96064801052227,87.88028699518941
30.569316873107198,26.10910257087795,14.446639728451869,243.24138286621144,1.2547016603604295,42.466509180185184,93.73743650483569
80.16477355655297,30.689666791043102,78.43636663254617,167.0227742099798,0.9000828114797507,46.36851907417163,65.35244226481258
25.591298275982812,23.17650827458367,55.53791737025035,53.41049648199531,1.177896193432602,32.69672929862253,83.4845591532336
94.01652024503879,36.4172051897198,68.51654183217147,119.42258020180347,1.4695949895538938,54.17300328621376,62.78156746273913
77.9183576972493,70.5401204550908,29.32470330136385,474.64058587799184,1.1454139792305018,56.49885143690253,80.44959738326317
34.90367611506293,51.550868760314984,55.736281214045334,152.5498434097633,1.0956324407238278,49.40540168858692,82.42847362851295
20.414158784270178,26.390501932057006,49.56813704814479,84.42964468351765,1.8585361969919358,39.957641510450294,79.38018651955959
81.15960713411256,80.22640625216327,50.23625900922102,230.3363958274966,1.7461030602075152,21.704652447515375,48.758003994549
73.01430078857129,80.36654839612234,56.18993446532912,153.54387168012434,2.099851076886035,59.061970689112165,47.35887735225831
74.67553760307405,79.64627400368056,48.15193798468239,17.579625135597077,0.6999015549747893,20.07748919555661,50.41337547141084
77.84527600144594,29.10369691052314,37.179677697699944,161.57260863970862,1.5628684234097527,16.14613070947371,67.24184138863914
25.553348880056777,46.099147534479044,25.694202078541014,272.0543119697343,1.5044674849428492,29.318476258262052,87.0753539657999
46.884929640820445,88.79917249127001,62.64359981849015,275.85618600998345,0.987370746094453,8.126231389181365,64.98630230323651
28.690179464384727,71.76099810479923,21.970432250238964,178.27946058844435,1.2665381005664342,58.81719555694849,82.14633279436981
84.73275694066952,12.173393698044785,56.926572961581066,223.6513781263003,0.8530771439337489,37.36384560290337,71.6474397476304
66.74735951206685,15.216367300839364,22.499961698699497,482.7589591173832,0.4404265542807645,35.63236504152964,98.93280546682186
44.81735186394869,47.114510144986625,51.899762746584045,188.67423861515582,0.6131229055905587,41.068795394484596,80.27719377013861
24.76687627145177,82.73761646892481,61.03087003467717,129.1134066299915,0.35323275136288257,32.33630062774637,66.9745607338293
43.32367412867467,53.09614383621714,21.40354166799044,121.73352203338005,1.739366980456298,6.763493440199787,67.15159190989627
44.38874915200603,49.82500064274322,9.49574756459812,228.88230635206708,1.6857457434619636,38.67712088622182,83.78549133970886
74.7204633753548,18.437895996530447,14.823030724563056,379.760074358472,2.3814552917916947,44.389563232603685,79.46343785142804
67.81681035164098,62.542408377943524,50.44977254532691,102.9940920942366,1.8512281927533791,27.921198334322924,53.773018082893365
86.54095569322449,75.76825284801804,68.70848046693015,354.648063570384,0.22491001301471547,46.65125646391561,67.28845765498126
55.416119387146196,40.43360060060499,8.374761592656828,10.574911674708144,2.22218841742949,17.48507146361313,62.713838955590504
28.96956844537263,72.0489480740262,60.06134442812347,209.46648899197302,2.170420391069742,17.17021250864012,69.1888865848768
73.49335904172463,87.15813231206494,30.59889844625391,387.9325326013934,1.163968769854477,13.877934322816568,63.36203864024806
77.05887864626732,26.301316730215127,40.88962774396419,169.3664778872157,1.5060713212670118,25.4597117884039,73.13664370987202
62.095789817712216,51.866370495579304,74.66446623841742,281.86855072269975,2.4425879979340452,51.5856619463996,64.12232875700614
77.82253849659207,32.971036646766045,29.89786285518841,102.4896164129554,1.377530473235599,50.535163418198536,70.24497566547609
57.03466972732931,73.42835352270714,39.900270045461454,370.99769556308615,2.2727723881026156,26.05533143799271,70.09438988319178
59.20496220364956,56.2074692704926,6.026181107051083,26.13955163437981,0.29929301874444747,37.40153047891301,69.11253449264228
52.06557637689122,60.7665934040243,11.119904000362878,426.2713224377502,0.5585244849008388,44.64489740612036,84.13219456989727
21.90643450580714,73.83313276927153,24.394369335108802,99.09819321083407,1.1578118642591628,18.266372604541264,72.99431011024747
28.091857024497834,41.677637812996394,7.08891806158058,437.1990158541654,1.5034163400095313,14.24775972421109,97.79347797363238
22.357188926505067,83.20720547256346,52.353149453618826,176.26462065025865,2.0589468444707206,58.4652796266771,71.50329891795329
67.73078084478354,52.6423093796912,36.97987676012169,361.3417872372433,2.4718290763436483,38.965652226529016,69.697098802778
43.576698580724496,22.63638582682784,46.11089020460165,159.61264889309425,1.0332435915378795,58.97786470085151,83.66765748389666
58.14280183735271,65.67192945350419,18.098538942224714,452.95583561732377,0.21379752673620384,23.5765792922726,93.02967419132604
88.06748554445697,73.46090803506036,27.19490220774621,63.31856275918718,2.0228116079087797,43.66674349857723,42.0283413577396
38.69691718616562,35.34093416540213,54.78683561395438,89.25989463629935,1.5505137257987396,17.243200009768074,73.79359876586948
50.77871922767223,78.57434055990024,77.39770427227998,246.51506257940113,0.576502861283684,19.36600942006521,62.04520131177523
76.66633539072865,82.4914603812613,8.78125802016569,40.969219519073064,1.2875882958914084,33.15461666982932,51.614465725947724
37.159862411871686,32.15235899022471,71.77882406414496,97.99009235088096,1.8815445892809386,22.578996902943917,69.24461281892351
25.773493237159474,88.68171781721776,48.266090098340634,471.8831911060072,1.948988288964745,14.219186011232146,75.90838476252722
41.731358968532604,21.256922243900675,47.29396750667178,488.2448305739436,1.2990841887970288,19.45843860941293,98.85895067079733
32.09159654405033,26.1612534721992,42.520890140582026,188.12966466521098,0.8325148723092619,6.966161695622555,89.02475517734099
89.72732392569299,24.73798713904209,10.204556442813754,461.6430105069678,2.4369821968923846,43.74329918126176,81.67545189478635
80.60902846733127,81.51917680062964,11.74076388021205,272.4123378367159,1.6920702662955829,32.06641613972239,60.56433220957235
67.50528173828175,62.343404185996945,50.06840042443146,134.87123293688353,1.0797700464311168,10.183368652248909,55.90892610803036
85.35954426407883,22.168342657781828,30.57189285766687,351.1993605402993,0.7731117380911657,14.443169622067016,83.13274123707482
80.27540576743358,45.22587346946792,73.79510499332605,329.4509032874286,1.8546471592085492,10.639399596195421,68.14623280601988
33.992754416452684,59.22384200558416,35.49429030196042,494.5626595543667,0.6812402694250425,38.6926044551732,93.34548260305962
86.94192488674834,16.677126799150663,15.746109402698082,132.52364370464164,0.5121039735368516,10.18156999868716,74.16547956806218
60.4506681436738,80.5933094725871,58.6039125126527,336.0297513308677,1.3716013335089687,46.485528316936886,64.7966127318151
80.55801163730469,74.28828283532282,27.001506608075736,26.011877514723448,0.7959697423459404,6.128100562621515,49.17092100434646
87.20684749426199,50.41654188613106,44.41027305169199,56.82301934835971,1.6093723478166762,18.715668339774066,42.65244460270971
43.85026062288979,87.37012922073363,57.337458912887755,1.959187475546631,0.3830528196981604,53.986667174054894,59.33155555167308
28.25389433957576,43.420878342007974,72.51980834015528,499.73034052983655,1.6718586509615718,44.51922249672353,90.22853122290887
37.09513719064563,88.72882552291982,64.41433961012571,401.13684857373886,0.7799116671944852,9.013258310912825,67.5664261583994
52.03308414696922,63.43359990429016,55.72708009045431,393.3615073667704,0.10058304264283056,50.16193574668489,86.08357738924187
81.351107444187,60.77370186031531,55.97248867963577,254.86303764408984,0.40464653841802334,32.11693168471126,63.28781569643891
84.55479374422576,23.2763916236628,75.9443483024065,150.03354145271996,2.3406769068042257,51.57306649428561,57.55258192445339
20.521409789839304,80.55422066437151,27.1868073122402,75.63214223133797,2.181651133876859,38.04068759477164,72.00853318641104
58.30604769331743,44.19917503364921,5.083407064714056,142.33736942323182,0.6606616768869684,42.50081676180723,75.29317534427767
51.30582523615843,22.978672462598347,25.396591954864903,187.98561096456956,1.968092570909179,59.642585821763944,78.25128176916199
36.65808578530477,11.008601598060723,21.3418534720058,378.155048490147,1.5605718236175383,17.778455025821,99.84361411278104
28.98990255002621,54.7804546910706,54.63759388354986,269.8308944515762,2.4301713074796867,39.31700661187636,80.61159226429268
45.3211378552721,52.19196976981411,52.52836998241468,38.74181327774134,0.9966535828817418,30.31767645315691,61.1269213769322
90.71822779343894,67.54828978953269,49.509603702854285,9.01450447945612,1.7355054700412111,7.169857410748029,40.67718576643113
44.24021990155664,81.22064424142417,6.218258240709027,51.16608976703157,0.2524857338174046,5.795885282657577,67.45843196564044
58.90929663075246,16.352526771442363,59.658354083798564,205.24935684868967,1.0509936323593743,11.557571779982226,71.46125622066188
72.72642191713834,68.51971922722899,29.264780936411864,466.59645852450916,2.413162386851633,40.70004572962014,73.06673505625379
47.27222017844705,24.99295552780658,54.879199175497334,318.7012406046108,1.3935540986802895,36.19396983523657,88.55552706747221
92.88365620407205,78.65416425257311,46.7433821376615,400.91294993775756,0.7909108080036269,35.438625864005004,63.570526721139196
92.18354712065835,75.52508110893248,30.704819407093037,233.18729725227428,0.3886503115086565,6.752121939054305,63.21382328126673
38.88367218690232,53.26350039884355,15.09322003280808,180.8330415975214,1.788468016435673,30.811664799800386,80.51418787526725
57.29363794192891,66.81942388986492,12.081417324536071,54.20018635831136,1.6476545042313444,55.85425498133907,64.40802430267534
42.56587323625773,35.14800905469987,67.36387498341676,437.9665110931025,0.997452912649059,26.867552812085563,87.82251385465607
41.36303707831007,47.69343191462517,73.87981565611685,391.5800145139514,2.382259244478002,39.3707358383651,75.17543707747208
22.76652105158996,75.73095181683773,53.734103507322466,84.05904879886256,0.15328675117084076,47.8900271592729,71.92716948900994
65.71732504849226,46.741215773857114,12.757558614536253,256.1302819381303,0.8289372439163819,48.11589035280382,82.58039870184332
57.70092674216461,38.623861226035345,35.152041266618056,243.68740396062245,2.3105667671189956,33.56040453173992,71.99545810238008
23.8609063437492,49.53699578002399,59.67044000788679,312.5457763432643,0.8702450519666569,52.1873569971285,81.69789829197477
40.89848481774585,76.25994019497747,63.48656630075511,473.0934469956306,0.7054068012524088,26.52579513500608,84.63448826889623
88.11994144749903,36.81664378966982,13.866396671831644,289.8857208812398,1.3821289838349935,53.87812681316391,76.44391616727107
37.96714180002293,23.900927450859506,5.002303913403681,270.1086333893093,2.077124199809291,18.212494151754992,88.67802647119683
30.867115406841734,66.96112162646246,58.41027844104538,25.161466467331973,0.3475522261080665,20.411902384481408,68.07258043540338
56.70895702081722,76.07825701664655,31.74471319896542,31.453738009011968,2.3632497031497666,7.921634330945061,53.74897208438181
93.92378405829506,18.050998281882666,24.08609987136952,93.67339566339444,2.0081749148347936,48.75700100982556,55.19735551356361
38.15414536336253,29.189929020475578,5.967310234214408,16.23538584587414,0.5350006133237246,27.938037992798808,83.62712667406483
70.4101660554409,21.357759180879512,45.522455507112475,371.6764477850062,1.8088191068755906,17.60141376512695,75.2401776414216
77.12147114965381,37.83531292657333,68.83630515694864,361.6651519969816,1.023900934330137,17.748465268911882,74.4029890211968
37.822815799429975,46.02807831243301,76.82237347044409,68.02811721582147,1.065507227383165,54.576996767607824,70.30936504604152
74.61622614588947,69.90610695706451,47.43087129599669,418.03945039764045,1.9798962218532794,50.86541302535703,69.80876242828178
47.58373495394399,62.09180679053393,43.58459958049206,77.393017423056,2.4106835391537573,35.44419869464508,58.298328776859435
67.42293729451846,59.67428539827449,11.379228911693083,150.5877934986794,0.4039740948332654,38.88609402286466,67.16357026900286
67.5147283070671,38.18999572877235,46.165460115694984,124.4884495806825,1.1095125685091667,31.087906380266006,66.75716161271103
60.18310130560688,77.3158042467808,33.498430922404594,186.15354928652388,1.2542598594023284,26.541659858334487,63.63432298887936
26.771732754080624,47.70297339185316,50.53514606626827,127.33188294498093,1.0031483606919942,55.351228467008234,83.0146991513182
82.64768716919285,88.32839504121236,34.154476090741,244.47546321922604,0.97165389691894,11.908698693616614,51.656982251330255
44.05850487288019,60.73137106365895,23.022434258777505,203.7039406773427,0.2254448021478317,28.01457343439254,82.43290533179564
33.98888827998907,20.101179325160217,12.122395642128238,493.28474538966327,1.7452926893502958,23.950904939333142,100.0
23.058135616607295,64.09420496603472,28.61888334416718,27.963175064112832,1.146914601088109,32.39828961381316,72.82359464097917
64.31697073911813,36.00832123453592,12.24836257158142,71.09068819367582,0.5675051263454242,30.16975309998463,73.36281363724407
70.81732713817118,64.9061757348878,18.267271311798794,26.41294695430124,2.058480405524964,33.53892424080948,53.8990116278246
21.24408716958921,15.57129185299246,79.05021189346594,312.9205974911879,2.026145795563907,12.695543747484674,91.54680353461313
58.406979372446074,23.990514974076753,38.3077667679964,27.25463870685979,1.2673399074133451,33.22278258323024,67.22314900493127
36.98718313984534,78.4589807124629,44.89038248787624,418.21986868806164,0.8162815867546253,18.333034763796597,78.04437084800252
68.38795928070874,28.17436456188119,70.52138965529115,255.9693153409639,1.6314225419114858,15.138224194350519,69.89834030935768
33.07748217537436,76.9632900194352,79.66766753680159,263.50381229076686,0.7915651258657673,8.565882033240516,75.03574280195389
71.82033035768495,32.34208707635283,48.70358370085111,280.7972538560971,0.6664190327769088,46.94589073158775,77.45567654192025
49.00515097254031,61.43055280469661,65.93553657831288,85.40685315310537,1.853235169663184,28.509305647110796,64.42351700589147
90.25474915525508,65.53204588078648,29.520576825250647,98.84515155724377,0.1967805753302817,39.46540258214671,66.96909994635142
30.314070810949495,51.012380251604235,27.930796808546834,159.40866143650234,0.32744433048302546,45.01763388176089,83.9572145163844
45.57997632876939,34.4248541357385,35.202779074592016,296.7482079109257,0.11629161765661547,42.362416592245445,90.67871559775406
28.51051409304418,27.01155010968769,55.43804470052368,105.05888797010726,0.4670636475410228,30.877539549932525,81.11776396589823
89.3520213708922,12.655148364994098,56.16437669413241,58.16586356663061,0.2655760209051027,26.33441909234514,69.06028138364123
85.80045150357357,34.31571209925791,28.64295759870881,485.0584432092161,2.489925682671805,25.677795030236506,70.89758446580586
39.345622078636666,62.25302324250264,14.990744310247152,10.990907404811455,0.7931439278898149,40.202683831153095,70.43354764463153
69.49880345256344,85.06438547587861,52.429719234913144,401.3487026680108,0.4582432304061934,32.21368952180303,74.51211624500623
81.29166501509118,79.69635858104417,14.62443966415734,394.017574787511,0.6783910191902031,51.70227363936809,72.49820232572934
61.640060869959676,71.28518212282421,48.386938117199755,148.607056922548,2.346701371696323,53.10860913796917,56.039486762898406
59.723793376700485,73.0757874602639,57.006659604223174,67.8133080036567,1.3483845352585497,14.380820790358516,47.5973414942061
38.13892181753388,63.19879227807962,57.545862229583875,72.81432335271171,0.9755634311388565,12.49285083501491,65.07446630959505
26.98270758544244,30.82294860528024,61.51040829946975,348.71580861859627,2.1961394989821263,39.672050931979975,89.6221493622588
87.29118184649951,82.57560245646638,70.46445661742484,321.4032955430868,1.0479766493176779,21.56741614342537,54.58295946765658
87.53135428724978,63.658584952466725,42.49692439735913,391.37283712569337,0.9040205678984699,6.021389532080438,66.40079857528892
67.4826092954951,54.8352504784352,59.76868921471784,468.74058619955235,0.5974780541193653,53.87534681496253,82.44883437286727
45.42723432865255,18.879157537078484,51.43795515243775,345.963681633296,1.0067123773825877,17.479542198409455,91.51555717824456
46.19071809594956,45.764443504514034,18.99799548482619,77.92576827572174,0.8600424544406224,56.1104358427195,77.58778645816463
74.44667591526795,46.8286616961541,6.926723365205612,121.72130838270535,1.7255295023155386,44.45889479830395,67.90353873450061
87.28326949644328,79.16508876181359,26.340603925770033,421.09686543655727,0.794998491209745,46.945941945131636,71.8134509668885
86.5314818198838,53.731857615023074,38.22752797532146,104.65303791710429,1.4852793914141476,16.080382268623822,57.32768493262043
78.49066593932179,40.43204391763277,51.282945832149224,36.261158477240706,0.25814119607673447,17.88069340892471,64.65802191046174
68.15237346157159,88.14402628085274,68.7469497877404,351.6400270211252,0.5590939760716345,33.669726460323616,64.71084878371869
26.31049737462866,18.857647466105256,19.718428752962424,201.26317774507103,1.077772651867237,14.465491895742419,97.29890924224678
32.122153557096034,43.80387426495557,14.416234242385782,460.0200262729518,2.348678209380869,21.798743097566774,94.63795888179679
87.39156413953094,13.361974013712423,77.26099606057457,325.12753554683076,1.005404765717669,22.680436287129247,78.58967153943746
65.48217947446925,69.19232966135442,13.103341953230533,45.209488895830376,1.693777890879602,13.779646328902025,57.43235266905092
20.689778871247224,83.44612417593206,40.88683025803919,473.92828362683036,0.7122093338113555,16.28505583673384,81.29866466997049
27.610365714952408,32.40298636403915,48.91727965949764,129.27863182012294,0.4048805823357562,48.37035131045411,89.88568551300489
69.76263268310419,78.66733414392966,45.60308156805787,168.6062452031429,0.2404878401921203,14.19577200009976,61.054268611643465
20.379618788466402,33.37745843695182,11.45241177747074,201.130206841771,0.8329923965026031,6.565156551415736,91.21636952197913
32.0606038563124,82.86161293151322,9.277018550271453,25.612148202156625,0.47838646431257914,39.614521844591614,70.09727613621041
61.15503420249396,70.31695228774271,12.911257059577675,248.2577111153024,0.517625075238698,58.679071566584746,76.30729132117749
71.89213982695199,74.39254214731508,48.919076290445936,61.65924553764612,1.92582234012868,23.216759804271675,47.68284666579959
68.89709446269504,11.44052444803636,45.825866572574085,200.48516334417587,0.1380113702676981,11.526063675793877,81.11947353853975
36.820198209541985,87.02482856592208,22.53055940275582,175.35489399604214,1.4387443017650428,36.37130289521419,72.00937861122917
73.41344160106519,68.13367936562585,52.83306063841937,386.4200417132517,1.0107073134243154,54.84948161026054,72.01537285676763
37.793681562260005,34.380087630890664,66.50506265417371,401.5852558163656,1.3157199997805133,48.12339789056633,88.88790983934824
44.40497736194508,76.35157318870776,8.118421988494532,76.70644119454401,1.450792569315047,39.23837276269938,63.63719659497081
75.9868553838518,32.521695873194396,42.35974576610318,183.27559368961312,0.8520824666974676,22.328107313417966,72.1542150184339
68.72246742854111,79.82030716529023,56.69828090770177,186.67658051591584,0.8082612644422846,34.8034095301921,59.350232186458776
83.69175578706334,19.00643123295496,23.92339453022653,75.70522196804252,1.8601644384037737,10.018466271734045,64.23465379848078
69.32096692252576,66.29487819686366,28.08281789698618,399.22675252559526,2.1910647714907774,42.34199833543685,67.70618795260685
62.62314525016037,53.25587813159282,51.022842724203784,353.61416416771164,0.5621959179004669,44.8802810393708,75.19450088815209
27.025607587106936,17.722757615635267,72.34514700828026,95.19089314851736,0.33428502528435744,58.076739260045535,88.39870841189297
47.57868522945751,29.35150626070712,65.74433152271746,183.36095429689954,2.254709935340862,19.32185473097894,75.11915927404085
39.89017757612941,10.992322902185183,48.73476643246876,52.90251242825711,0.9397491127537567,6.015103047366246,75.83328265467618
38.299223253431265,47.50143723716047,59.76662883179369,314.10329854652196,1.423161737590754,35.00846554349329,85.61248109221754
92.97579160643342,34.10122086080003,32.361685265584896,60.68596227430984,0.9629035468480083,43.87347774182479,63.5426690452832
49.482329350007035,57.868598743820705,53.07241460740683,492.9670843124589,0.4019256072305232,48.47241117356434,89.98412048954773
86.9034916382835,33.77902461668938,39.96361933456677,390.3410373439312,1.5143959478745475,15.655641316364584,72.42674003902557
67.33539694979471,33.993528920558774,19.24521023431707,195.11927479199753,1.3603380442471111,19.396407797036304,70.32273981400608
79.61084776562363,69.45545589852827,57.63037054079429,289.2819661396772,0.5871845420588733,33.19250088970129,67.85094760811769
57.69778198288941,13.851426878268276,46.73484780116165,455.6709081082044,1.1844857071654669,23.1830445483501,91.39884872753032
63.267791346976935,82.23159961535897,31.896618646519354,277.04964019791305,2.01267400963755,52.328131762309475,61.08273465674727
56.93882703641479,78.18110995129452,73.3504392558973,87.2492431989776,1.5170226474589392,31.056808455629614,54.39939650067875
34.64322408485334,63.42437465811252,6.570058837004995,189.35167779057966,0.3326015849607876,48.976825425610166,78.80136611601672
74.1839086446129,57.45772560859074,28.6829863437122,421.5724325148727,1.4152515933499241,36.93408682652945,72.03554614889427
41.05792718306418,81.38419985117218,9.266104833323492,322.10650799480896,1.7865719182950086,47.519957788941156,77.4924701489709
21.823697482359037,24.826414362297157,62.48954871662204,325.3621921669002,2.0024881738738034,23.29701425916781,91.01032218082536
68.41042219303759,16.31753297526629,57.65805905853445,433.41074284424457,1.6098821887222403,50.727914206167114,88.82455781909479
33.283300955528674,29.16081359276305,29.851416405223777,446.98652873125235,0.46637959489788094,20.101477355306187,100.0
90.53439382646857,73.56626229601522,55.67471766553048,459.8962858897182,1.8044158398163856,35.03543444018099,69.25786555611228
91.54464327519405,12.773621338118666,34.69529196469624,47.42459662657805,1.7256204305956393,16.770391224563085,60.092244063994656
88.61482926653363,56.62454680667917,61.71903435668257,272.06300098155043,0.15862451905751973,31.153958689440636,66.60718767777043
47.761902519158326,89.63500129530479,39.06377470525295,370.2547606091593,1.0881944022165837,22.499636522978673,68.90609889968395
21.15924623966506,78.45568750700315,35.920979587374916,378.4634225635069,0.8990805927096959,19.66868868504678,84.29774112817798
